Generation,Population,Score,Steps,Fitness
34,43,25,1125,0.5555555555555556
34,44,21,1029,0.42857142857142855
34,45,20,700,0.5714285714285714
34,46,22,440,1.1
34,47,27,1080,0.675
34,48,26,1066,0.6341463414634146
34,49,30,1680,0.5357142857142857
34,50,24,696,0.8275862068965517
34,51,30,1410,0.6382978723404256
34,52,27,1404,0.5192307692307693
34,53,23,552,0.9583333333333334
34,54,23,1035,0.5111111111111111
34,55,27,1242,0.5869565217391305
34,56,20,1040,0.38461538461538464
34,57,22,924,0.5238095238095238
34,58,22,1100,0.44
34,59,23,1173,0.45098039215686275
34,60,22,1122,0.43137254901960786
34,61,30,1170,0.7692307692307693
34,62,29,783,1.0740740740740742
34,63,27,1404,0.5192307692307693
34,64,27,1269,0.574468085106383
34,65,27,648,1.125
34,66,24,696,0.8275862068965517
34,67,27,1404,0.5192307692307693
34,68,29,957,0.8787878787878788
34,69,30,1560,0.5769230769230769
34,70,30,1080,0.8333333333333334
34,71,23,1035,0.5111111111111111
34,72,22,858,0.5641025641025641
34,73,26,1326,0.5098039215686274
34,74,26,702,0.9629629629629629
34,75,20,1120,0.35714285714285715
34,76,22,990,0.4888888888888889
34,77,20,660,0.6060606060606061
34,78,26,1118,0.6046511627906976
34,79,20,640,0.625
34,80,28,1064,0.7368421052631579
34,81,20,560,0.7142857142857143
34,82,20,780,0.5128205128205128
34,83,25,800,0.78125
34,84,22,440,1.1
34,85,27,1350,0.54
34,86,26,624,1.0833333333333333
34,87,21,651,0.6774193548387096
34,88,30,600,1.5
34,89,30,900,1.0
34,90,27,513,1.4210526315789473
34,91,26,806,0.8387096774193549
34,92,29,986,0.8529411764705882
34,93,30,1440,0.625
34,94,22,880,0.55
34,95,30,720,1.25
34,96,24,864,0.6666666666666666
34,97,26,962,0.7027027027027027
34,98,28,1260,0.6222222222222222
34,99,30,1590,0.5660377358490566
35,0,28,1456,0.5384615384615384
35,1,27,999,0.7297297297297297
35,2,24,624,0.9230769230769231
35,3,23,1196,0.4423076923076923
35,4,23,506,1.0454545454545454
35,5,30,1260,0.7142857142857143
35,6,22,1078,0.4489795918367347
35,7,28,1148,0.6829268292682927
35,8,25,1100,0.5681818181818182
35,9,24,576,1.0
35,10,28,1372,0.5714285714285714
35,11,22,484,1.0
35,12,24,1152,0.5
35,13,27,1431,0.5094339622641509
35,14,24,1080,0.5333333333333333
35,15,26,1196,0.5652173913043478
35,16,21,714,0.6176470588235294
35,17,30,1170,0.7692307692307693
35,18,26,728,0.9285714285714286
35,19,22,946,0.5116279069767442
35,20,27,1431,0.5094339622641509
35,21,23,1242,0.42592592592592593
35,22,28,588,1.3333333333333333
35,23,29,870,0.9666666666666667
35,24,26,910,0.7428571428571429
35,25,24,1296,0.4444444444444444
35,26,21,819,0.5384615384615384
35,27,21,588,0.75
35,28,31,1457,0.6595744680851063
35,29,22,660,0.7333333333333333
35,30,21,651,0.6774193548387096
35,31,23,736,0.71875
35,32,27,1026,0.7105263157894737
35,33,22,1122,0.43137254901960786
35,34,26,1222,0.5531914893617021
35,35,21,924,0.4772727272727273
35,36,23,598,0.8846153846153846
35,37,29,1421,0.5918367346938775
35,38,29,754,1.1153846153846154
35,39,29,1595,0.5272727272727272
35,40,30,930,0.967741935483871
35,41,28,1288,0.6086956521739131
35,42,25,675,0.9259259259259259
35,43,31,806,1.1923076923076923
35,44,29,1595,0.5272727272727272
35,45,29,725,1.16
35,46,25,825,0.7575757575757576
35,47,26,1144,0.5909090909090909
35,48,29,754,1.1153846153846154
35,49,23,1035,0.5111111111111111
35,50,28,840,0.9333333333333333
35,51,25,625,1.0
35,52,23,598,0.8846153846153846
35,53,28,1064,0.7368421052631579
35,54,22,1122,0.43137254901960786
35,55,24,1152,0.5
35,56,26,1092,0.6190476190476191
35,57,28,812,0.9655172413793104
35,58,26,988,0.6842105263157895
35,59,27,945,0.7714285714285715
35,60,23,460,1.15
35,61,22,990,0.4888888888888889
35,62,24,1056,0.5454545454545454
35,63,23,460,1.15
35,64,31,837,1.1481481481481481
35,65,31,1085,0.8857142857142857
35,66,22,1078,0.4489795918367347
35,67,28,616,1.2727272727272727
35,68,27,999,0.7297297297297297
35,69,27,1431,0.5094339622641509
35,70,22,836,0.5789473684210527
35,71,30,1680,0.5357142857142857
35,72,27,1080,0.675
35,73,31,961,1.0
35,74,29,986,0.8529411764705882
35,75,27,594,1.2272727272727273
35,76,28,532,1.4736842105263157
35,77,27,729,1.0
35,78,25,600,1.0416666666666667
35,79,23,782,0.6764705882352942
35,80,31,1054,0.9117647058823529
35,81,28,1120,0.7
35,82,31,1488,0.6458333333333334
35,83,30,1260,0.7142857142857143
35,84,31,1550,0.62
35,85,23,897,0.5897435897435898
35,86,26,962,0.7027027027027027
35,87,28,1456,0.5384615384615384
35,88,30,840,1.0714285714285714
35,89,25,675,0.9259259259259259
35,90,29,1102,0.7631578947368421
35,91,31,1271,0.7560975609756098
35,92,30,1080,0.8333333333333334
35,93,21,399,1.105263157894737
35,94,26,1066,0.6341463414634146
35,95,24,1152,0.5
35,96,26,1144,0.5909090909090909
35,97,22,946,0.5116279069767442
35,98,30,630,1.4285714285714286
35,99,24,864,0.6666666666666666
36,0,25,1100,0.5681818181818182
36,1,31,620,1.55
36,2,30,660,1.3636363636363635
36,3,29,696,1.2083333333333333
36,4,25,1075,0.5813953488372093
36,5,23,598,0.8846153846153846
36,6,29,1363,0.6170212765957447
36,7,26,806,0.8387096774193549
36,8,22,726,0.6666666666666666
36,9,27,702,1.0384615384615385
36,10,26,988,0.6842105263157895
36,11,21,462,0.9545454545454546
36,12,29,551,1.5263157894736843
36,13,26,1066,0.6341463414634146
36,14,23,621,0.8518518518518519
36,15,27,1485,0.4909090909090909
36,16,26,1066,0.6341463414634146
36,17,29,783,1.0740740740740742
36,18,21,630,0.7
36,19,22,704,0.6875
36,20,25,900,0.6944444444444444
36,21,26,598,1.1304347826086956
36,22,30,1410,0.6382978723404256
36,23,27,1269,0.574468085106383
36,24,22,836,0.5789473684210527
36,25,31,1054,0.9117647058823529
36,26,31,930,1.0333333333333334
36,27,29,783,1.0740740740740742
36,28,25,975,0.6410256410256411
36,29,31,868,1.1071428571428572
36,30,22,1056,0.4583333333333333
36,31,22,660,0.7333333333333333
36,32,28,1484,0.5283018867924528
36,33,29,1247,0.6744186046511628
36,34,28,672,1.1666666666666667
36,35,21,420,1.05
36,36,22,616,0.7857142857142857
36,37,25,900,0.6944444444444444
36,38,22,924,0.5238095238095238
36,39,24,504,1.1428571428571428
36,40,30,1170,0.7692307692307693
36,41,26,520,1.3
36,42,28,1064,0.7368421052631579
36,43,31,1054,0.9117647058823529
36,44,27,1161,0.627906976744186
36,45,22,836,0.5789473684210527
36,46,21,546,0.8076923076923077
36,47,25,1300,0.4807692307692308
36,48,29,1508,0.5576923076923077
36,49,25,725,0.8620689655172413
36,50,25,1275,0.49019607843137253
36,51,25,1050,0.5952380952380952
36,52,29,1131,0.7435897435897436
36,53,29,1537,0.5471698113207547
36,54,27,1323,0.5510204081632653
36,55,23,1288,0.4107142857142857
36,56,22,1078,0.4489795918367347
36,57,27,648,1.125
36,58,23,943,0.5609756097560976
36,59,27,1431,0.5094339622641509
36,60,31,775,1.24
36,61,27,1242,0.5869565217391305
36,62,27,513,1.4210526315789473
36,63,31,1395,0.6888888888888889
36,64,22,814,0.5945945945945946
36,65,31,899,1.0689655172413792
36,66,28,728,1.0769230769230769
36,67,22,902,0.5365853658536586
36,68,22,462,1.0476190476190477
36,69,23,1196,0.4423076923076923
36,70,31,1426,0.6739130434782609
36,71,31,1023,0.9393939393939394
36,72,22,968,0.5
36,73,24,984,0.5853658536585366
36,74,25,650,0.9615384615384616
36,75,30,1350,0.6666666666666666
36,76,22,1232,0.39285714285714285
36,77,29,1566,0.5370370370370371
36,78,21,546,0.8076923076923077
36,79,28,672,1.1666666666666667
36,80,21,672,0.65625
36,81,30,1560,0.5769230769230769
36,82,24,576,1.0
36,83,28,1204,0.6511627906976745
36,84,24,864,0.6666666666666666
36,85,27,756,0.9642857142857143
36,86,24,1032,0.5581395348837209
36,87,28,588,1.3333333333333333
36,88,25,775,0.8064516129032258
36,89,26,1300,0.52
36,90,29,841,1.0
36,91,30,810,1.1111111111111112
36,92,27,972,0.75
36,93,23,759,0.696969696969697
36,94,28,840,0.9333333333333333
36,95,25,975,0.6410256410256411
36,96,27,1431,0.5094339622641509
36,97,23,1219,0.4339622641509434
36,98,28,644,1.2173913043478262
36,99,29,1305,0.6444444444444445
37,0,25,525,1.1904761904761905
37,1,31,1705,0.5636363636363636
37,2,26,754,0.896551724137931
37,3,32,896,1.1428571428571428
37,4,28,840,0.9333333333333333
37,5,31,1488,0.6458333333333334
37,6,29,1421,0.5918367346938775
37,7,22,814,0.5945945945945946
37,8,27,540,1.35
37,9,23,759,0.696969696969697
37,10,23,1081,0.48936170212765956
37,11,23,943,0.5609756097560976
37,12,23,1242,0.42592592592592593
37,13,27,837,0.8709677419354839
37,14,26,1170,0.5777777777777777
37,15,22,968,0.5
37,16,32,1280,0.8
37,17,29,1624,0.5178571428571429
37,18,26,728,0.9285714285714286
37,19,25,775,0.8064516129032258
37,20,24,912,0.631578947368421
37,21,25,850,0.7352941176470589
37,22,27,1242,0.5869565217391305
37,23,29,1247,0.6744186046511628
37,24,32,1216,0.8421052631578947
37,25,24,960,0.6
37,26,25,975,0.6410256410256411
37,27,27,1188,0.6136363636363636
37,28,27,810,0.9
37,29,30,780,1.1538461538461537
37,30,24,768,0.75
37,31,25,500,1.25
37,32,24,696,0.8275862068965517
37,33,27,945,0.7714285714285715
37,34,26,1300,0.52
37,35,27,972,0.75
37,36,22,418,1.1578947368421053
37,37,22,1232,0.39285714285714285
37,38,27,918,0.7941176470588235
37,39,25,675,0.9259259259259259
37,40,27,1161,0.627906976744186
37,41,26,754,0.896551724137931
37,42,26,910,0.7428571428571429
37,43,24,1224,0.47058823529411764
37,44,30,1140,0.7894736842105263
37,45,30,1470,0.6122448979591837
37,46,27,945,0.7714285714285715
37,47,29,1334,0.6304347826086957
37,48,28,1400,0.56
37,49,30,1470,0.6122448979591837
37,50,25,700,0.8928571428571429
37,51,31,1488,0.6458333333333334
37,52,23,1012,0.5227272727272727
37,53,32,1600,0.64
37,54,26,1300,0.52
37,55,28,1232,0.6363636363636364
37,56,26,884,0.7647058823529411
37,57,29,1334,0.6304347826086957
37,58,27,1134,0.6428571428571429
37,59,31,1209,0.7948717948717948
37,60,28,868,0.9032258064516129
37,61,27,1377,0.5294117647058824
37,62,27,675,1.08
37,63,23,1219,0.4339622641509434
37,64,26,754,0.896551724137931
37,65,22,726,0.6666666666666666
37,66,31,1178,0.8157894736842105
37,67,29,1015,0.8285714285714286
37,68,28,980,0.8
37,69,29,551,1.5263157894736843
37,70,28,1232,0.6363636363636364
37,71,29,986,0.8529411764705882
37,72,32,1600,0.64
37,73,31,899,1.0689655172413792
37,74,32,1472,0.6956521739130435
37,75,27,648,1.125
37,76,32,736,1.391304347826087
37,77,31,1488,0.6458333333333334
37,78,29,928,0.90625
37,79,32,1216,0.8421052631578947
37,80,26,650,1.04
37,81,27,702,1.0384615384615385
37,82,26,1352,0.5
37,83,32,1760,0.5818181818181818
37,84,30,1230,0.7317073170731707
37,85,29,1392,0.6041666666666666
37,86,27,702,1.0384615384615385
37,87,23,1173,0.45098039215686275
37,88,31,1023,0.9393939393939394
37,89,25,1200,0.5208333333333334
37,90,30,630,1.4285714285714286
37,91,30,1380,0.6521739130434783
37,92,22,1144,0.4230769230769231
37,93,25,775,0.8064516129032258
37,94,32,1120,0.9142857142857143
37,95,31,1643,0.5849056603773585
37,96,28,896,0.875
37,97,26,1352,0.5
37,98,31,1240,0.775
37,99,24,696,0.8275862068965517
38,0,31,1643,0.5849056603773585
38,1,32,1760,0.5818181818181818
38,2,33,1650,0.66
38,3,31,1488,0.6458333333333334
38,4,28,1288,0.6086956521739131
38,5,33,1056,1.03125
38,6,30,1620,0.5555555555555556
38,7,26,1326,0.5098039215686274
38,8,30,960,0.9375
38,9,23,851,0.6216216216216216
38,10,29,1450,0.58
38,11,25,650,0.9615384615384616
38,12,27,1161,0.627906976744186
38,13,29,1160,0.725
38,14,33,1518,0.717391304347826
38,15,23,759,0.696969696969697
38,16,31,1333,0.7209302325581395
38,17,32,960,1.0666666666666667
38,18,33,1782,0.6111111111111112
38,19,31,1209,0.7948717948717948
38,20,27,1215,0.6
38,21,30,1530,0.5882352941176471
38,22,28,700,1.12
38,23,30,810,1.1111111111111112
38,24,33,957,1.1379310344827587
38,25,32,768,1.3333333333333333
38,26,25,1325,0.4716981132075472
38,27,23,736,0.71875
38,28,24,1224,0.47058823529411764
38,29,29,986,0.8529411764705882
38,30,24,912,0.631578947368421
38,31,26,1378,0.49056603773584906
38,32,32,1664,0.6153846153846154
38,33,26,1040,0.65
38,34,26,1170,0.5777777777777777
38,35,23,920,0.575
38,36,31,1705,0.5636363636363636
38,37,31,1426,0.6739130434782609
38,38,25,900,0.6944444444444444
38,39,32,672,1.5238095238095237
38,40,30,1590,0.5660377358490566
38,41,26,494,1.368421052631579
38,42,25,875,0.7142857142857143
38,43,26,1222,0.5531914893617021
38,44,25,875,0.7142857142857143
38,45,27,594,1.2272727272727273
38,46,27,1026,0.7105263157894737
38,47,30,960,0.9375
38,48,31,682,1.4090909090909092
38,49,29,638,1.3181818181818181
38,50,28,1428,0.5490196078431373
38,51,33,924,1.1785714285714286
38,52,32,768,1.3333333333333333
38,53,26,1144,0.5909090909090909
38,54,30,1350,0.6666666666666666
38,55,27,621,1.173913043478261
38,56,28,1092,0.717948717948718
38,57,29,812,1.0357142857142858
38,58,24,1008,0.5714285714285714
38,59,30,1020,0.8823529411764706
38,60,23,460,1.15
38,61,30,840,1.0714285714285714
38,62,32,1152,0.8888888888888888
38,63,27,1377,0.5294117647058824
38,64,26,1300,0.52
38,65,30,630,1.4285714285714286
38,66,33,1419,0.7674418604651163
38,67,33,627,1.736842105263158
38,68,30,660,1.3636363636363635
38,69,29,1073,0.7837837837837838
38,70,29,1102,0.7631578947368421
38,71,26,1196,0.5652173913043478
38,72,31,1612,0.5961538461538461
38,73,25,1050,0.5952380952380952
38,74,30,600,1.5
38,75,29,667,1.2608695652173914
38,76,29,551,1.5263157894736843
38,77,31,1333,0.7209302325581395
38,78,28,1344,0.5833333333333334
38,79,25,700,0.8928571428571429
38,80,31,1085,0.8857142857142857
38,81,24,552,1.0434782608695652
38,82,32,1152,0.8888888888888888
38,83,30,1410,0.6382978723404256
38,84,28,1512,0.5185185185185185
38,85,27,1242,0.5869565217391305
38,86,33,1089,1.0
38,87,31,713,1.3478260869565217
38,88,31,930,1.0333333333333334
38,89,23,1127,0.46938775510204084
38,90,24,1176,0.4897959183673469
38,91,23,966,0.5476190476190477
38,92,23,575,0.92
38,93,32,1504,0.6808510638297872
38,94,29,1102,0.7631578947368421
38,95,31,1116,0.8611111111111112
38,96,24,1056,0.5454545454545454
38,97,28,896,0.875
38,98,30,990,0.9090909090909091
38,99,26,546,1.2380952380952381
39,0,32,704,1.4545454545454546
39,1,33,627,1.736842105263158
39,2,25,975,0.6410256410256411
39,3,29,1102,0.7631578947368421
39,4,24,672,0.8571428571428571
39,5,33,660,1.65
39,6,30,600,1.5
39,7,26,1430,0.4727272727272727
39,8,28,980,0.8
39,9,31,775,1.24
39,10,31,1302,0.7380952380952381
39,11,29,1044,0.8055555555555556
39,12,28,1232,0.6363636363636364
39,13,26,1456,0.4642857142857143
39,14,29,1392,0.6041666666666666
39,15,28,1176,0.6666666666666666
39,16,26,598,1.1304347826086956
39,17,23,667,0.7931034482758621
39,18,30,1500,0.6
39,19,28,1148,0.6829268292682927
39,20,32,608,1.6842105263157894
39,21,25,1050,0.5952380952380952
39,22,31,1178,0.8157894736842105
39,23,31,1116,0.8611111111111112
39,24,33,1452,0.75
39,25,23,1127,0.46938775510204084
39,26,26,884,0.7647058823529411
39,27,29,667,1.2608695652173914
39,28,33,924,1.1785714285714286
39,29,29,1450,0.58
39,30,31,1395,0.6888888888888889
39,31,33,1518,0.717391304347826
39,32,31,1550,0.62
39,33,28,1176,0.6666666666666666
39,34,27,1215,0.6
39,35,28,1316,0.5957446808510638
39,36,25,1325,0.4716981132075472
39,37,23,437,1.2105263157894737
39,38,31,1643,0.5849056603773585
39,39,33,1848,0.5892857142857143
39,40,33,891,1.2222222222222223
39,41,26,598,1.1304347826086956
39,42,31,1116,0.8611111111111112
39,43,23,1104,0.4791666666666667
39,44,25,875,0.7142857142857143
39,45,30,870,1.0344827586206897
39,46,29,1160,0.725
39,47,31,651,1.4761904761904763
39,48,30,600,1.5
39,49,28,784,1.0
39,50,29,667,1.2608695652173914
39,51,29,986,0.8529411764705882
39,52,32,1184,0.8648648648648649
39,53,26,1014,0.6666666666666666
39,54,23,506,1.0454545454545454
39,55,23,1127,0.46938775510204084
39,56,23,759,0.696969696969697
39,57,33,1155,0.9428571428571428
39,58,26,1300,0.52
39,59,26,728,0.9285714285714286
39,60,23,713,0.7419354838709677
39,61,25,950,0.6578947368421053
39,62,31,1426,0.6739130434782609
39,63,31,620,1.55
39,64,31,837,1.1481481481481481
39,65,29,1595,0.5272727272727272
39,66,24,984,0.5853658536585366
39,67,25,1125,0.5555555555555556
39,68,23,736,0.71875
39,69,25,1225,0.5102040816326531
39,70,23,598,0.8846153846153846
39,71,24,1176,0.4897959183673469
39,72,33,1716,0.6346153846153846
39,73,33,1452,0.75
39,74,24,1248,0.46153846153846156
39,75,32,1248,0.8205128205128205
39,76,25,1200,0.5208333333333334
39,77,27,729,1.0
39,78,28,1148,0.6829268292682927
39,79,25,1300,0.4807692307692308
39,80,24,864,0.6666666666666666
39,81,26,1352,0.5
39,82,32,864,1.1851851851851851
39,83,33,1089,1.0
39,84,26,494,1.368421052631579
39,85,30,810,1.1111111111111112
39,86,24,504,1.1428571428571428
39,87,26,1222,0.5531914893617021
39,88,32,1152,0.8888888888888888
39,89,32,1760,0.5818181818181818
39,90,26,858,0.7878787878787878
39,91,24,1272,0.4528301886792453
39,92,28,1036,0.7567567567567568
39,93,32,1024,1.0
39,94,24,960,0.6
39,95,27,1215,0.6
39,96,25,675,0.9259259259259259
39,97,26,910,0.7428571428571429
39,98,28,896,0.875
39,99,28,1512,0.5185185185185185
40,0,24,1104,0.5217391304347826
40,1,34,748,1.5454545454545454
40,2,34,1224,0.9444444444444444
40,3,25,1250,0.5
40,4,25,1000,0.625
40,5,30,870,1.0344827586206897
40,6,32,1184,0.8648648648648649
40,7,34,1802,0.6415094339622641
40,8,31,1519,0.6326530612244898
40,9,24,720,0.8
40,10,28,1316,0.5957446808510638
40,11,28,840,0.9333333333333333
40,12,25,1125,0.5555555555555556
40,13,33,1716,0.6346153846153846
40,14,31,1705,0.5636363636363636
40,15,26,858,0.7878787878787878
40,16,26,806,0.8387096774193549
40,17,34,1258,0.918918918918919
40,18,27,756,0.9642857142857143
40,19,31,1519,0.6326530612244898
40,20,24,1008,0.5714285714285714
40,21,32,960,1.0666666666666667
40,22,24,1344,0.42857142857142855
40,23,28,812,0.9655172413793104
40,24,26,1196,0.5652173913043478
40,25,29,1624,0.5178571428571429
40,26,30,780,1.1538461538461537
40,27,29,609,1.380952380952381
40,28,34,1326,0.8717948717948718
40,29,32,1472,0.6956521739130435
40,30,32,640,1.6
40,31,33,1386,0.7857142857142857
40,32,24,1248,0.46153846153846156
40,33,29,1363,0.6170212765957447
40,34,27,918,0.7941176470588235
40,35,25,800,0.78125
40,36,27,729,1.0
40,37,32,800,1.28
40,38,27,1404,0.5192307692307693
40,39,33,891,1.2222222222222223
40,40,31,1240,0.775
40,41,34,1020,1.1333333333333333
40,42,31,1426,0.6739130434782609
40,43,32,928,1.103448275862069
40,44,31,1550,0.62
40,45,33,1089,1.0
40,46,30,1590,0.5660377358490566
40,47,29,1102,0.7631578947368421
40,48,28,1064,0.7368421052631579
40,49,26,676,1.0
40,50,34,1258,0.918918918918919
40,51,27,810,0.9
40,52,34,850,1.36
40,53,26,1092,0.6190476190476191
40,54,28,924,0.8484848484848485
40,55,27,864,0.84375
40,56,25,600,1.0416666666666667
40,57,27,702,1.0384615384615385
40,58,29,1247,0.6744186046511628
40,59,24,504,1.1428571428571428
40,60,29,1247,0.6744186046511628
40,61,33,1584,0.6875
40,62,29,1247,0.6744186046511628
40,63,32,704,1.4545454545454546
40,64,29,1044,0.8055555555555556
40,65,27,1188,0.6136363636363636
40,66,33,1485,0.7333333333333333
40,67,33,693,1.5714285714285714
40,68,32,608,1.6842105263157894
40,69,32,1696,0.6037735849056604
40,70,30,1380,0.6521739130434783
40,71,34,1904,0.6071428571428571
40,72,29,1015,0.8285714285714286
40,73,30,630,1.4285714285714286
40,74,31,1426,0.6739130434782609
40,75,29,1160,0.725
40,76,30,570,1.5789473684210527
40,77,26,1170,0.5777777777777777
40,78,27,1134,0.6428571428571429
40,79,24,696,0.8275862068965517
40,80,29,1015,0.8285714285714286
40,81,29,1624,0.5178571428571429
40,82,26,1222,0.5531914893617021
40,83,29,1189,0.7073170731707317
40,84,30,1140,0.7894736842105263
40,85,34,1734,0.6666666666666666
40,86,30,1140,0.7894736842105263
40,87,27,567,1.2857142857142858
40,88,34,1598,0.723404255319149
40,89,32,640,1.6
40,90,34,1666,0.6938775510204082
40,91,26,728,0.9285714285714286
40,92,26,884,0.7647058823529411
40,93,29,580,1.45
40,94,30,1260,0.7142857142857143
40,95,24,960,0.6
40,96,30,870,1.0344827586206897
40,97,24,696,0.8275862068965517
40,98,30,840,1.0714285714285714
40,99,24,936,0.6153846153846154
41,0,32,1568,0.6530612244897959
41,1,32,1312,0.7804878048780488
41,2,29,551,1.5263157894736843
41,3,27,1134,0.6428571428571429
41,4,25,1400,0.44642857142857145
